"State","Abb","Year","Population","Aggravated.assault","Burglary","Larceny.theft","Legacy.rape","Motor.vehicle.theft","Murder","Rape","Robbery"
"New Mexico","NM",1998,1737000,12714,24213,65031,957,10767,190,NA,2839
"New Mexico","NM",1999,1739844,10827,21481,59613,944,8126,170,NA,2579
"New Mexico","NM",2000,1819046,10230,21339,57925,922,7341,135,NA,2499
"New Mexico","NM",2001,1830935,10644,19552,56406,850,7137,99,NA,2695
"New Mexico","NM",2002,1852044,10334,19634,53406,1027,7437,152,NA,2206
"New Mexico","NM",2003,1878562,9542,18997,50595,940,7224,116,NA,1937
"New Mexico","NM",2004,1903006,9811,19924,52069,1039,7902,169,NA,2062
"New Mexico","NM",2005,1925985,9370,20939,50707,1041,7929,144,NA,1893
"New Mexico","NM",2006,1954599,9495,20906,45864,1073,9230,134,NA,2095
"New Mexico","NM",2007,1969915,9777,20823,45442,1028,8903,183,NA,2323
"New Mexico","NM",2008,1984356,9537,20706,46995,1118,8017,161,NA,2151
"New Mexico","NM",2009,2009671,9510,21955,46182,1069,6502,198,NA,1932
"New Mexico","NM",2010,2065913,9432,21023,44503,959,5250,140,NA,1616
"New Mexico","NM",2011,2078674,9170,21419,46730,856,5400,158,NA,1720
"New Mexico","NM",2012,2083540,8740,21384,48247,957,5463,116,NA,1847
"New Mexico","NM",2013,2085287,9382,21476,49875,1126,5905,125,1465,1810
"New Mexico","NM",2014,2085572,8797,18505,49082,1071,6290,101,1475,2086
"New Mexico","NM",2015,2085109,9407,17085,51483,1215,8526,117,1672,2485
"New Mexico","NM",2016,2081015,10217,17281,52907,1117,11743,139,1526,2737
"New Mexico","NM",2017,2088070,11230,17917,52617,NA,11772,148,1259,3722
"New York","NY",1966,18258000,29142,196127,286409,2439,64368,882,NA,30098
"New York","NY",1967,18336000,31261,219157,314472,2665,83775,996,NA,40202
"New York","NY",1968,18113000,34946,250918,375143,2527,104877,1185,NA,59857
"New York","NY",1969,18321000,36890,248477,367463,2902,115400,1324,NA,64754
"New York","NY",1970,18190740,39145,267474,386553,2875,125674,1444,NA,81149
"New York","NY",1971,18391000,42318,273704,388612,3225,127658,1823,NA,97682
"New York","NY",1972,18366000,45926,239886,321096,4199,105081,2026,NA,86391
"New York","NY",1973,18265000,47781,246246,320307,4852,112328,2040,NA,80795
"New York","NY",1974,18111000,51454,271824,390357,5240,104095,1919,NA,86814
"New York","NY",1975,18120000,54593,301996,447740,5099,116274,1996,NA,93499
"New York","NY",1976,18084000,54638,318919,516328,4663,133504,1969,NA,95718
"New York","NY",1977,17924000,57193,309735,498653,5272,133669,1919,NA,84703
"New York","NY",1978,17748000,58484,292956,466516,5168,119264,1820,NA,83785
"New York","NY",1979,17649000,60949,308302,500589,5394,124343,2092,NA,93471
"New York","NY",1980,17506690,60329,360925,535783,5405,133041,2228,NA,112273
"New York","NY",1981,17594000,60189,350422,539486,5479,136849,2166,NA,120344
"New York","NY",1982,17659000,59818,295245,534244,5159,137880,2013,NA,107843
"New York","NY",1983,17667000,59452,249115,504346,5296,127861,1958,NA,94783
"New York","NY",1984,17735000,64872,222956,488621,5599,115392,1786,NA,89900
"New York","NY",1985,17783000,68270,219633,502276,5706,106537,1683,NA,89706
"New York","NY",1986,17772000,76528,217010,519570,5415,113247,1907,NA,91360
"New York","NY",1987,17825000,82417,216826,539175,5537,125329,2016,NA,89721
"New York","NY",1988,17898000,91239,218060,560887,5479,153898,2244,NA,97434
"New York","NY",1989,17950000,91571,211130,544459,5242,171007,2246,NA,103983
"New York","NY",1990,17990455,92105,208813,536012,5368,187591,2605,NA,112380
"New York","NY",1991,18058000,90186,204499,531681,5085,181287,2571,NA,112342
"New York","NY",1992,18119000,87608,193548,495708,5152,168922,2397,NA,108154
"New York","NY",1993,18197000,85802,181709,481166,5008,151949,2420,NA,102122
"New York","NY",1994,18169000,82100,164650,452322,4700,128873,2016,NA,86617
"New York","NY",1995,18136000,74351,146562,425184,4290,102596,1550,NA,72492
"New York","NY",1996,18185000,64857,129828,399522,4174,89900,1353,NA,61822
"New York","NY",1997,18137000,63628,118306,386435,4075,79697,1093,NA,56094
"New York","NY",1998,18175000,62023,104821,363295,3843,68171,924,NA,49125
"New York","NY",1999,18196601,58860,93217,338118,3563,58261,903,NA,43821
"New York","NY",2000,18976457,60090,87946,340901,3530,54231,952,NA,40539
"New York","NY",2001,19084350,56961,80400,329316,3546,48287,960,NA,36555
"New York","NY",2002,19134293,53583,76700,318025,3885,47366,909,NA,36653
"New York","NY",2003,19212425,48987,75453,311422,3775,45204,934,NA,35790
"New York","NY",2004,19280727,46911,70696,311036,3608,41002,889,NA,33506
"New York","NY",2005,19315721,46150,68034,302220,3636,35736,874,NA,35179
"New York","NY",2006,19306183,45467,68617,297827,3168,32133,922,NA,34459
"New York","NY",2007,19297729,45144,64914,290681,2928,28029,805,NA,31085
"New York","NY",2008,19490297,42125,65544,297962,2798,25093,836,NA,31787
"New York","NY",2009,19541453,43606,62769,292897,2582,21871,781,NA,28141
"New York","NY",2010,19395206,44197,65839,293232,2797,20639,868,NA,28630
"New York","NY",2011,19501616,45538,65227,287361,2751,19249,769,NA,28405
"New York","NY",2012,19576125,47382,64389,293562,2837,17317,683,NA,28633
"New York","NY",2013,19651127,46130,56442,286674,2577,15482,648,3353,27241
"New York","NY",2014,19746227,45303,50781,272765,3918,15736,617,5433,24045
"New York","NY",2015,19795791,44546,44276,257940,4389,15313,609,6074,23936
"New York","NY",2016,19745289,45079,39821,250968,4569,14392,630,6260,22316
"New York","NY",2017,19849399,43819,35002,252143,NA,13410,548,6324,20108
"North Carolina","NC",1961,4614000,7821,13485,28029,336,4143,424,NA,694
"North Carolina","NC",1962,4731000,7962,14704,29642,362,4358,373,NA,836
"North Carolina","NC",1963,4760000,8398,15948,30877,346,5052,391,NA,903
"North Carolina","NC",1964,4852000,10392,19369,35554,464,5474,390,NA,1099
"North Carolina","NC",1965,4914000,10767,20112,38309,449,5896,410,NA,1129
"North Carolina","NC",1966,5000000,12565,22134,41258,538,7044,459,NA,1213
"North Carolina","NC",1967,5029000,13316,25966,45856,567,7345,498,NA,1614
"North Carolina","NC",1968,5135000,14991,27716,49442,579,7873,526,NA,1929
"North Carolina","NC",1969,5205000,14666,31804,58614,619,8665,588,NA,2244
"North Carolina","NC",1970,5082059,14899,38918,68042,658,8528,597,NA,2660
"North Carolina","NC",1971,5146000,15738,41840,70109,764,8546,606,NA,2844
"North Carolina","NC",1972,5214000,17172,42375,65574,759,8612,704,NA,3452
"North Carolina","NC",1973,5273000,17790,47036,68984,847,9163,683,NA,3766
"North Carolina","NC",1974,5363000,19810,63654,88336,833,10097,629,NA,4948
"North Carolina","NC",1975,5451000,17750,70051,104069,885,10139,677,NA,4479
"North Carolina","NC",1976,5469000,16755,64289,116164,838,9750,609,NA,3859
"North Carolina","NC",1977,5525000,17584,63765,112591,937,10612,586,NA,3385
"North Carolina","NC",1978,5577000,17757,66031,116193,1024,11228,600,NA,3673
"North Carolina","NC",1979,5606000,18945,72687,134903,1137,12523,600,NA,4327
"North Carolina","NC",1980,5843665,19836,83150,148804,1324,12631,619,NA,4810
"North Carolina","NC",1981,5951000,19285,79545,151679,1351,11788,541,NA,4809
"North Carolina","NC",1982,6019000,19830,78787,156701,1322,11105,545,NA,5168
"North Carolina","NC",1983,6082000,18249,72348,147068,1332,10124,490,NA,4840
"North Carolina","NC",1984,6165000,18404,69747,143700,1330,10990,539,NA,4612
"North Carolina","NC",1985,6255000,19426,71985,147530,1488,11950,520,NA,4893
"North Carolina","NC",1986,6331000,22389,77557,153378,1673,13186,515,NA,5551
"North Carolina","NC",1987,6413000,22634,86964,165841,1863,14352,519,NA,6023
"North Carolina","NC",1988,6526000,23325,90791,177426,1833,16340,510,NA,7085
"North Carolina","NC",1989,6571000,24584,98792,191783,1964,18748,584,NA,8770
"North Carolina","NC",1990,6628637,28267,101444,202059,2272,18803,711,NA,10082
"North Carolina","NC",1991,6737000,29265,114009,218192,2331,20167,769,NA,11990
"North Carolina","NC",1992,6843000,30638,113117,217717,2455,19613,723,NA,12784
"North Carolina","NC",1993,6945000,30650,105270,220071,2379,20036,785,NA,13364
"North Carolina","NC",1994,7070000,30391,104118,225937,2334,21342,772,NA,12811
"North Carolina","NC",1995,7195000,30615,101995,234911,2320,22350,677,NA,12896
"North Carolina","NC",1996,7323000,28159,98539,238511,2289,24566,619,NA,12001
"North Carolina","NC",1997,7425000,29292,100002,238228,2348,24442,614,NA,12817
"North Carolina","NC",1998,7546000,28667,99951,233325,2311,24616,612,NA,12133
"North Carolina","NC",1999,7650789,26680,98457,230463,2155,25577,552,NA,12087
"North Carolina","NC",2000,8049313,24715,97888,232767,2181,25266,560,NA,12595
"North Carolina","NC",2001,8206105,24573,101889,237241,2083,24647,505,NA,13304
"North Carolina","NC",2002,8305820,24169,99535,229307,2196,24866,548,NA,12205
"North Carolina","NC",2003,8421190,23369,100687,232081,2139,26892,506,NA,12229
"North Carolina","NC",2004,8540468,23591,101193,227147,2339,26988,532,NA,11782
"North Carolina","NC",2005,8672459,25128,104298,221091,2302,28466,585,NA,12635
"North Carolina","NC",2006,8856505,25586,107333,227114,2495,30102,539,NA,13468
"North Carolina","NC",2007,9061032,25727,108700,233241,2386,27952,584,NA,13534
"North Carolina","NC",2008,9222414,25907,111556,234480,2296,26727,599,NA,14323
"North Carolina","NC",2009,9380884,23326,107830,215923,2306,19954,489,NA,11825
"North Carolina","NC",2010,9560234,22583,102826,208057,2002,18319,474,NA,9620
"North Carolina","NC",2011,9651103,21516,105534,215453,1959,16819,498,NA,9448
"North Carolina","NC",2012,9748364,22609,99323,213151,1984,16120,479,NA,9392
"North Carolina","NC",2013,9848060,21513,90702,202741,1821,14606,469,2369,9349
"North Carolina","NC",2014,9943964,21421,79373,192694,1740,13630,510,2420,8416
"North Carolina","NC",2015,10042802,22826,74841,187907,1939,13435,517,2684,8825
"North Carolina","NC",2016,10146788,24906,72082,190377,2086,15306,678,2849,9336
"North Carolina","NC",2017,10273419,24708,64786,180902,NA,15798,591,2715,9350
"North Dakota","ND",1961,640000,53,1286,3822,33,449,6,NA,68
"North Dakota","ND",1962,642000,53,1217,4246,27,536,8,NA,40
"North Dakota","ND",1963,634000,86,1207,4590,22,611,13,NA,61
"North Dakota","ND",1964,645000,122,1546,4687,45,584,6,NA,56
"North Dakota","ND",1965,652000,154,1348,4880,33,501,6,NA,30
"North Dakota","ND",1966,650000,151,1439,5609,28,567,12,NA,40
"North Dakota","ND",1967,639000,117,1541,6690,30,526,1,NA,37
"North Dakota","ND",1968,625000,101,1494,6611,29,504,7,NA,36
"North Dakota","ND",1969,615000,150,1533,6800,25,585,1,NA,44
"North Dakota","ND",1970,617761,130,1769,8000,38,562,3,NA,40
"North Dakota","ND",1971,625000,157,2124,9911,26,542,8,NA,47
"North Dakota","ND",1972,632000,195,2257,9443,31,573,8,NA,56
"North Dakota","ND",1973,640000,290,2454,9618,47,841,5,NA,47
"North Dakota","ND",1974,637000,178,2758,9840,50,843,9,NA,82
"North Dakota","ND",1975,635000,204,3424,10251,37,829,5,NA,91
"North Dakota","ND",1976,643000,313,3077,11603,36,1025,9,NA,104
"North Dakota","ND",1977,653000,286,2913,12035,59,945,6,NA,87
"North Dakota","ND",1978,652000,269,2758,11522,58,966,8,NA,102
"North Dakota","ND",1979,657000,274,3029,13607,54,1067,10,NA,65
"North Dakota","ND",1980,652437,232,3186,14629,62,1169,8,NA,50
"North Dakota","ND",1981,658000,287,3294,14859,57,1084,15,NA,85
"North Dakota","ND",1982,670000,258,3074,13314,66,940,5,NA,85
"North Dakota","ND",1983,680000,213,2967,13983,85,878,14,NA,53
"North Dakota","ND",1984,686000,217,2738,13856,90,760,8,NA,53
"North Dakota","ND",1985,685000,221,2925,14297,50,810,7,NA,44
"North Dakota","ND",1986,679000,215,2615,13914,79,814,7,NA,47
"North Dakota","ND",1987,672000,258,3060,14768,63,828,10,NA,51
"North Dakota","ND",1988,663000,252,2902,14007,74,786,12,NA,54
"North Dakota","ND",1989,660000,274,2369,13370,78,746,4,NA,61
"North Dakota","ND",1990,638800,303,2725,14621,114,850,5,NA,50
"North Dakota","ND",1991,635000,241,2367,14154,116,805,7,NA,51
"North Dakota","ND",1992,636000,320,2487,14498,148,950,12,NA,50
"North Dakota","ND",1993,635000,309,2370,14073,149,944,11,NA,53
"North Dakota","ND",1994,638000,301,2070,13899,149,964,1,NA,71
"North Dakota","ND",1995,641000,340,2248,14421,146,1148,6,NA,64
"North Dakota","ND",1996,644000,301,1991,13433,155,1224,14,NA,71
"North Dakota","ND",1997,641000,353,2300,13367,159,1154,6,NA,41
"North Dakota","ND",1998,638000,286,2274,13134,212,1127,7,NA,65
"North Dakota","ND",1999,633666,216,2337,11375,142,1036,10,NA,56
"North Dakota","ND",2000,642200,294,2093,11092,169,986,4,NA,56
"North Dakota","ND",2001,636550,274,2165,11583,164,1086,7,NA,60
"North Dakota","ND",2002,633911,270,2243,11501,163,1018,5,NA,58
"North Dakota","ND",2003,633400,286,1959,10327,160,1078,9,NA,53
"North Dakota","ND",2004,636308,330,2040,9516,177,937,8,NA,43
"North Dakota","ND",2005,634605,460,2043,9732,180,1073,12,NA,54
"North Dakota","ND",2006,635867,925,2601,9672,241,1086,14,NA,75
"North Dakota","ND",2007,639715,999,2314,9500,252,982,17,NA,75
"North Dakota","ND",2008,641481,1026,2336,9782,331,911,11,NA,73
"North Dakota","ND",2009,646844,1308,2426,9474,296,913,12,NA,107
"North Dakota","ND",2010,674629,1203,2000,9137,245,873,10,NA,90
"North Dakota","ND",2011,684740,1318,2458,9891,266,985,24,NA,91
"North Dakota","ND",2012,701345,1292,2429,10687,279,1181,25,NA,127
"North Dakota","ND",2013,723393,1446,2934,10798,230,1416,16,330,162
"North Dakota","ND",2014,739482,1407,2707,11384,276,1514,22,358,173
"North Dakota","ND",2015,756927,1298,2997,11440,276,1583,21,345,148
"North Dakota","ND",2016,757952,1365,3243,12195,256,1964,15,342,181
"North Dakota","ND",2017,755393,1533,2942,11887,NA,1773,10,399,183
"Ohio","OH",1961,9876000,3212,39677,96682,554,12047,306,NA,3914
"Ohio","OH",1962,10097000,3695,40014,95938,520,13781,321,NA,3830
"Ohio","OH",1963,10173000,4018,43898,109095,617,15045,306,NA,4145
"Ohio","OH",1964,10100000,5848,47100,121729,721,18525,350,NA,4663
"Ohio","OH",1965,10245000,6221,48199,118929,915,19459,366,NA,5286
"Ohio","OH",1966,10305000,6985,50567,125816,963,24267,462,NA,7216
"Ohio","OH",1967,10458000,7792,63540,146432,1073,34056,545,NA,9934
"Ohio","OH",1968,10591000,8549,69839,163192,1309,40270,562,NA,10808
"Ohio","OH",1969,10740000,10714,79489,178701,1645,51776,685,NA,13604
"Ohio","OH",1970,10652017,12341,90953,207024,1700,52488,699,NA,15539
"Ohio","OH",1971,10778000,11718,100520,208962,1988,53501,811,NA,17642
"Ohio","OH",1972,10783000,12008,97186,193673,2149,47725,811,NA,17318
"Ohio","OH",1973,10731000,12825,101190,202203,2299,40443,783,NA,15397
"Ohio","OH",1974,10737000,15048,125821,245354,2565,43202,952,NA,20529
"Ohio","OH",1975,10759000,16631,136791,302174,2721,45879,876,NA,23673
"Ohio","OH",1976,10690000,18357,128618,318370,2759,40421,792,NA,19645
"Ohio","OH",1977,10701000,19381,130121,288581,2921,42851,833,NA,20386
"Ohio","OH",1978,10749000,21042,130543,282666,2947,43210,741,NA,19627
"Ohio","OH",1979,10731000,23909,138128,316162,3409,47099,865,NA,20909
"Ohio","OH",1980,10766808,24997,157874,327322,3696,45945,871,NA,24082
"Ohio","OH",1981,10776000,23842,160951,326770,3339,45777,799,NA,25529
"Ohio","OH",1982,10791000,23418,141316,302962,3223,41190,676,NA,19809
"Ohio","OH",1983,10746000,21640,124179,280156,3387,37027,600,NA,17132
"Ohio","OH",1984,10752000,21489,112887,266148,3734,38976,551,NA,15656
"Ohio","OH",1985,10744000,22179,104920,266066,3966,37896,554,NA,14301
"Ohio","OH",1986,10752000,25231,106212,276779,4151,40396,595,NA,15283
"Ohio","OH",1987,10784000,23990,114580,292093,4305,41291,630,NA,16511
"Ohio","OH",1988,10872000,26381,112130,300355,4632,43405,585,NA,17546
"Ohio","OH",1989,10907000,26950,111057,306609,4872,47477,652,NA,18635
"Ohio","OH",1990,10847115,28715,106575,310673,5075,53221,663,NA,20451
"Ohio","OH",1991,10939000,31393,115423,318933,5748,54744,783,NA,23536
"Ohio","OH",1992,11016000,29547,104357,299774,5739,51886,724,NA,21925
"Ohio","OH",1993,11091000,28431,97394,295880,5444,48276,667,NA,21373
"Ohio","OH",1994,11102000,27216,96175,297792,5231,47413,662,NA,20821
"Ohio","OH",1995,11151000,28433,93539,297624,4835,46261,600,NA,19931
"Ohio","OH",1996,11173000,24405,93336,311071,4617,45528,538,NA,18336
"Ohio","OH",1997,11186000,25862,94972,315908,4566,45419,523,NA,17755
"Ohio","OH",1998,11209000,20682,90805,310612,4543,43021,443,NA,14960
"Ohio","OH",1999,11256654,16685,87023,288049,4129,39192,397,NA,14405
"Ohio","OH",2000,11353140,17636,88636,293277,4271,39026,418,NA,15610
"Ohio","OH",2001,11389785,17906,96910,295976,4466,42229,452,NA,17199
"Ohio","OH",2002,11408699,16922,99164,287045,4809,42767,526,NA,17871
"Ohio","OH",2003,11437680,16104,95083,281383,4660,41017,526,NA,16895
"Ohio","OH",2004,11450143,16108,96518,282168,4744,40651,506,NA,17429
"Ohio","OH",2005,11470685,16228,100183,279051,4671,41471,590,NA,18673
"Ohio","OH",2006,11478006,16743,105639,279718,4770,37977,560,NA,19418
"Ohio","OH",2007,11466917,17218,99049,264677,4661,33955,529,NA,18351
"Ohio","OH",2008,11485910,16652,102428,260788,4531,28451,547,NA,18706
"Ohio","OH",2009,11542645,15989,104009,249777,4119,22660,527,NA,17670
"Ohio","OH",2010,11537968,15611,107125,248581,3730,21130,479,NA,16486
"Ohio","OH",2011,11541007,15048,112901,246744,3679,20927,500,NA,15991
"Ohio","OH",2012,11553031,15140,105312,245372,3813,19751,478,NA,15396
"Ohio","OH",2013,11570808,14257,91433,227766,2824,19532,455,4041,14368
"Ohio","OH",2014,11594163,14771,78845,227668,4097,18015,464,5042,12753
"Ohio","OH",2015,11613423,15695,69303,213993,4154,17229,500,5149,12554
"Ohio","OH",2016,11614373,16111,66883,212807,4141,19667,654,5589,12523
"Ohio","OH",2017,11658609,16509,58573,203208,NA,20253,710,5859,11605
"Oklahoma","OK",1961,2360000,1215,12586,26513,286,4493,119,NA,817
"Oklahoma","OK",1962,2448000,1197,12563,28501,182,4895,126,NA,973
"Oklahoma","OK",1963,2487000,1482,13331,27904,200,4773,129,NA,997
"Oklahoma","OK",1964,2465000,2175,14793,30000,269,4950,110,NA,1055
"Oklahoma","OK",1965,2482000,1997,13784,28227,275,4784,110,NA,957
"Oklahoma","OK",1966,2458000,2066,15036,30485,336,4836,135,NA,1015
"Oklahoma","OK",1967,2495000,2218,15632,33655,343,4758,166,NA,976
"Oklahoma","OK",1968,2518000,2687,18290,37823,383,5419,162,NA,1241
"Oklahoma","OK",1969,2568000,2993,18595,37563,366,6285,148,NA,1268
"Oklahoma","OK",1970,2559253,3243,21381,42474,400,7149,151,NA,1400
"Oklahoma","OK",1971,2610000,4542,24289,43174,432,7367,170,NA,1575
"Oklahoma","OK",1972,2634000,3902,26156,42288,501,7069,184,NA,1702
"Oklahoma","OK",1973,2663000,4031,30995,46475,532,8285,177,NA,1816
"Oklahoma","OK",1974,2709000,4429,39421,54152,676,9799,220,NA,2263
"Oklahoma","OK",1975,2712000,4787,42086,64409,737,9438,256,NA,2445
"Oklahoma","OK",1976,2766000,5057,36441,71098,747,8476,178,NA,1944
"Oklahoma","OK",1977,2811000,5762,36211,62632,821,9185,241,NA,2075
"Oklahoma","OK",1978,2880000,6486,37433,61222,893,10119,244,NA,2542
"Oklahoma","OK",1979,2892000,7519,42646,69292,953,12355,281,NA,2966
"Oklahoma","OK",1980,3001252,8055,50802,75649,1088,12610,299,NA,3147
"Oklahoma","OK",1981,3098000,8279,49220,74460,1091,12957,279,NA,3574
"Oklahoma","OK",1982,3177000,8361,50956,85326,1180,15532,344,NA,4218
"Oklahoma","OK",1983,3298000,8223,49782,84085,1247,14732,249,NA,4245
"Oklahoma","OK",1984,3298000,8197,47979,84844,1315,15094,258,NA,3668
"Oklahoma","OK",1985,3301000,8898,53216,93233,1252,18701,254,NA,3526
"Oklahoma","OK",1986,3305000,9431,59054,103832,1202,21456,269,NA,3521
"Oklahoma","OK",1987,3272000,8664,58333,105369,1173,19793,244,NA,3583
"Oklahoma","OK",1988,3263000,9279,53624,96418,1229,18152,243,NA,3428
"Oklahoma","OK",1989,3224000,10358,50411,92270,1209,18877,210,NA,4070
"Oklahoma","OK",1990,3145585,11654,45531,94432,1479,18926,253,NA,3836
"Oklahoma","OK",1991,3175000,12594,46934,96842,1615,17673,230,NA,4094
"Oklahoma","OK",1992,3212000,13863,43678,94180,1556,16601,210,NA,4376
"Oklahoma","OK",1993,3231000,14712,39903,95111,1592,15532,273,NA,3935
"Oklahoma","OK",1994,3258000,15209,40764,104025,1616,15461,226,NA,4174
"Oklahoma","OK",1995,3278000,16121,41694,103727,1461,16272,400,NA,3788
"Oklahoma","OK",1996,3301000,14423,41447,109506,1545,15939,223,NA,3519
"Oklahoma","OK",1997,3317000,13368,40015,109039,1517,14644,229,NA,3446
"Oklahoma","OK",1998,3347000,13258,38268,97593,1513,13565,204,NA,3078
"Oklahoma","OK",1999,3358044,12675,34472,93616,1375,12132,231,NA,2785
"Oklahoma","OK",2000,3450654,12958,31661,96116,1422,12348,182,NA,2615
"Oklahoma","OK",2001,3469577,13309,34573,94537,1486,12569,185,NA,2746
"Oklahoma","OK",2002,3489700,12885,35171,100185,1573,12772,163,NA,2966
"Oklahoma","OK",2003,3506469,12827,34846,103404,1501,12958,206,NA,3224
"Oklahoma","OK",2004,3523546,12802,35244,101271,1557,12957,186,NA,3090
"Oklahoma","OK",2005,3543442,13146,35692,93814,1481,13900,187,NA,3230
"Oklahoma","OK",2006,3579212,13062,34437,81853,1488,13438,210,NA,3145
